# verdadeiro, estimado, distancia, estimulo
70, 87.1674, 0.763725, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_70.wav
-10, 7.59657, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-10.wav
80, 87.9399, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_80.wav
0, 50.6009, 0.00490196, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_0.wav
-10, 50.3433, 0.00490196, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-10.wav
50, 80.4721, 0.662745, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_50.wav
80, 80.7296, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_80.wav
40, 32.5751, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_40.wav
-30, 15.3219, 0.00490196, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-30.wav
20, 13.5193, 0.00490196, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_20.wav
30, 46.7382, 0.746078, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_30.wav
-20, -61.4163, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-20.wav
0, -0.901288, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_0.wav
-60, -82.2747, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-60.wav
40, -17.897, 0.00490196, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_40.wav
60, -17.6395, 0.00294118, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_60.wav
-60, -76.6094, 0.000980392, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_-60.wav
70, 88.1974, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_70.wav
40, 65.279, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_40.wav
-50, -64.2489, 0.754902, Boris_azim_beep500Hz_25out2023_beep500Hz_silencio_-50.wav
60, 6.56652, 0.00392157, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_60.wav
40, 48.5408, 0.00588235, Boris_azim_beep500Hz_25out2023_ild_beep500Hz_silencio_40.wav
70, 79.9571, 0.00196078, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_70.wav
10, 79.9571, 0.00392157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_10.wav
30, 41.3305, 0.551961, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_30.wav
60, 41.3305, 0.552941, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_60.wav
70, 70.6867, 0.00294118, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_70.wav
-70, 70.9442, 0.00490196, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-70.wav
-30, -74.5494, 0.00196078, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-30.wav
-40, -73.7768, 0.344118, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-40.wav
60, 78.412, 0.341176, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_60.wav
-50, -71.7167, 0.342157, Boris_azim_beep500Hz_25out2023_itld_beep500Hz_silencio_-50.wav
0, 65.0215, 0.343137, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_0.wav
-80, -66.824, 0.343137, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-80.wav
-20, -67.5966, 0.343137, Boris_azim_beep500Hz_25out2023_itld_rev_beep500Hz_silencio_-20.wav
-60, -67.5966, 0.00294118, Boris_azim_beep500Hz_25out2023_itd_beep500Hz_silencio_-60.wav
