# verdadeiro, estimado, distancia, estimulo
0, -28.5366, 0.685714, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_0.wav
-80, -86.1263, 0.66798, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_-80.wav
50, 85.3515, 0.285714, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_50.wav
70, 85.0933, 0.287685, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_70.wav
-40, -84.3185, 0.287685, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-40.wav
-70, -84.3185, 0.0778325, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_-70.wav
-70, -84.3185, -0.00197044, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-70.wav
40, 15.1076, 0.0433498, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_40.wav
-10, 15.3659, 0.0423645, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-10.wav
30, 15.1076, 0.044335, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_30.wav
30, 92.066, -0.00197044, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_30.wav
30, 11.7504, 0.141872, Gabriel_azim_beep500Hz_27out2023_ild_beep500Hz_silencio_30.wav
-10, 11.4921, 0.229557, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_-10.wav
-30, -73.7303, 0.228571, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-30.wav
-20, -25.9541, 0.000985222, Gabriel_azim_beep500Hz_27out2023_itld_rev_beep500Hz_silencio_-20.wav
20, 79.9283, 0.188177, Gabriel_azim_beep500Hz_27out2023_itd_beep500Hz_silencio_20.wav
40, 61.076, 0.69064, Gabriel_azim_beep500Hz_27out2023_beep500Hz_silencio_40.wav
-10, -23.3716, 0.680788, Gabriel_azim_beep500Hz_27out2023_itld_beep500Hz_silencio_-10.wav
