# verdadeiro, estimado, distancia, estimulo, filtro
-45, -23.9104, -0.000990099, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -14.2388, -0.000990099, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 37.3433, -0.000990099, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 73.3433, -0.0019802, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 42.9851, -0.0019802, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 52.6567, 0, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 52.6567, -0.000990099, Pavao2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -49.4328, -0.0029703, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, -13.9701, -0.000990099, Pavao2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -60.4478, 0.000990099, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 62.8657, -0.0019802, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 73.3433, -0.0019802, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 59.3731, 0, Pavao2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -25.791, -0.000990099, Pavao2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -25.5224, -0.000990099, Pavao2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -60.1791, -0.000990099, Pavao2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -40.5672, -0.000990099, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -14.5075, -0.000990099, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -14.5075, -0.0019802, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -30.6269, -0.000990099, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 41.1045, -0.0019802, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 41.1045, -0.000990099, Pavao2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -15.5821, -0.000990099, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -52.6567, 0, Pavao2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 58.5672, -0.000990099, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -58.2985, -0.000990099, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -26.0597, -0.0019802, Pavao2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -4.56716, -0.0019802, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
