# verdadeiro, estimado, distancia, estimulo, filtro
45, 23.2174, 0, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, -3.65217, 0.000990099, Pavao2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -36.5217, -0.000990099, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 45.913, 0, Pavao2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 61.3043, 0, Pavao2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 22.4348, 0, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -55.0435, 0.0019802, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -4.43478, 0, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -4.95652, 0.000990099, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -63.3913, -0.000990099, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 37.8261, 0.0019802, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 36.2609, 0.000990099, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -60, 0.000990099, Pavao2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -21.6522, 0.000990099, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, -4.69565, 0, Pavao2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -34.6957, 0.000990099, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 34.9565, 0.000990099, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 35.2174, 0, Pavao2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -37.3043, 0.0019802, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -4.43478, 0.0019802, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 47.7391, 0, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 65.2174, 0, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 26.8696, 0.000990099, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -58.1739, 0, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -66, -0.000990099, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -75.3913, 0, Pavao2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 27.1304, 0, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 42.7826, 0.000990099, Pavao2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, 7.30435, 0, Pavao2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 38.3478, 0, Pavao2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -57.913, 0.000990099, Pavao2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 4.69565, 0.0019802, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 53.7391, 0.0019802, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -4.17391, 0.0019802, Pavao2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -6, -0.000990099, Pavao2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -61.0435, 0.000990099, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -2.6087, 0, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 33.3913, 0.000990099, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -75.3913, -0.000990099, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 47.7391, 0, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -2.86957, 0, Pavao2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 36.5217, -0.000990099, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -6.26087, 0.000990099, Pavao2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -5.21739, 0.000990099, Pavao2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 49.0435, 0.000990099, Pavao2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -64.4348, 0.0019802, Pavao2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -31.8261, 0.0019802, Pavao2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -6.78261, 0.000990099, Pavao2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 37.5652, 0.000990099, Pavao2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -67.5652, 0, Pavao2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, -11.7391, 0, Pavao2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
