# verdadeiro, estimado, distancia, estimulo, filtro
-30, -9.64758, 0.739604, Sandro2026fev25bcos_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 17.8414, 0.739604, Sandro2026fev25bcos_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, 0.660793, 0.741584, Sandro2026fev25bcos_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 12.5551, 0.739604, Sandro2026fev25bcos_burstcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 79.6916, 0.737624, Sandro2026fev25bcos_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -16.7841, 0.740594, Sandro2026fev25bcos_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 58.0176, 0.738614, Sandro2026fev25bcos_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 67.7974, 0.738614, Sandro2026fev25bcos_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -7.00441, 0.740594, Sandro2026fev25bcos_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -30.793, 0.737624, Sandro2026fev25bcos_burstcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 11.7621, 0.737624, Sandro2026fev25bcos_burstcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 78.8987, 0.740594, Sandro2026fev25bcos_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 49.0308, 0.741584, Sandro2026fev25bcos_burstcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -30, 0.739604, Sandro2026fev25bcos_burstcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 81.5419, 0.739604, Sandro2026fev25bcos_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 90, 0.741584, Sandro2026fev25bcos_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 87.3568, 0.739604, Sandro2026fev25bcos_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 89.7357, 0.739604, Sandro2026fev25bcos_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -30.2643, 0.740594, Sandro2026fev25bcos_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -21.0132, 0.740594, Sandro2026fev25bcos_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 27.0925, 0.739604, Sandro2026fev25bcos_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -23.9207, 0.740594, Sandro2026fev25bcos_burstcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -8.85463, 0.740594, Sandro2026fev25bcos_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 21.2775, 0.739604, Sandro2026fev25bcos_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 22.0705, 0.739604, Sandro2026fev25bcos_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -4.09692, 0.740594, Sandro2026fev25bcos_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -22.3348, 0.740594, Sandro2026fev25bcos_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 26.0352, 0.740594, Sandro2026fev25bcos_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 52.9956, 0.740594, Sandro2026fev25bcos_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
