# verdadeiro, estimado, distancia, estimulo
-15, -43.4436, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-15.wav
-60, -81.8797, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
-75, -64.2857, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-75.wav
-45, -48.5865, -0.0119403, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-45.wav
0, 15.5639, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_0.wav
75, 34.2406, -0.0109453, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_75.wav
-90, -43.4436, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-90.wav
0, -14.4812, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_0.wav
-60, -52.3759, -0.0109453, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-60.wav
90, 30.4511, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_90.wav
-75, -64.5564, -0.0109453, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-75.wav
90, 59.4135, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_90.wav
90, 37.218, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_90.wav
-15, -33.9699, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-15.wav
45, 38.3008, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_45.wav
60, 56.9774, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_60.wav
-75, -69.9699, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-75.wav
75, 74.0301, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_75.wav
-45, -55.8947, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-45.wav
-75, -76.7368, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-75.wav
-45, -33.4286, -0.0109453, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-45.wav
45, 54.5414, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_45.wav
15, 17.188, -0.0109453, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
30, 54.5414, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_30.wav
75, 34.5113, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_75.wav
60, 20.9774, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_60.wav
0, -36.1353, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_0.wav
0, 20.4361, -0.0149254, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_0.wav
-30, -47.7744, -0.0129353, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-30.wav
-75, -74.0301, -0.0119403, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_-75.wav
60, 42.6316, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_60.wav
90, 62.9323, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_90.wav
-45, -35.594, -0.0149254, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-45.wav
-90, 10.6917, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-90.wav
-45, -35.594, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_-45.wav
0, 36.406, -0.0129353, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_0.wav
-45, 28.015, -0.0139303, Pavao_azim_multiplostons_01nov2023_ild_multiplostons_-45.wav
15, 22.8722, -0.0139303, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_15.wav
0, 22.0602, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_0.wav
60, 48.5865, -0.0159204, Pavao_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_60.wav
30, 30.1805, -0.0139303, Pavao_azim_multiplostons_01nov2023_recording_multiplostons_30.wav
-30, 6.09023, -0.0129353, Pavao_azim_multiplostons_01nov2023_itd_multiplostons_-30.wav
-60, -49.3985, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_multiplostons_-60.wav
45, 38.3008, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_rev_multiplostons_45.wav
-60, -65.9098, -0.0129353, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-60.wav
75, 25.3083, -0.0139303, Pavao_azim_multiplostons_01nov2023_itld_espectro_multiplostons_75.wav
