# verdadeiro, estimado, distancia, estimulo, filtro
90, 45.7803, 0, Pavao2026fev25_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -53.8439, -0.00099108, Pavao2026fev25_burstcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -42.3988, 0, Pavao2026fev25_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -13.7861, 0, Pavao2026fev25_burstcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 36.6763, 0, Pavao2026fev25_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 7.54335, 0.00099108, Pavao2026fev25_burstcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -10.9249, 0, Pavao2026fev25_burstcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 45, -0.00099108, Pavao2026fev25_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 60.8671, 0.00198216, Pavao2026fev25_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -52.0231, 0, Pavao2026fev25_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 31.474, 0, Pavao2026fev25_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -37.9769, 0, Pavao2026fev25_burstcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -13.0058, 0.00099108, Pavao2026fev25_burstcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 47.0809, 0, Pavao2026fev25_burstcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 52.5434, -0.00099108, Pavao2026fev25_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -42.1387, -0.00099108, Pavao2026fev25_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 22.1098, 0, Pavao2026fev25_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -43.1792, -0.00099108, Pavao2026fev25_burstcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -32.5145, 0.00198216, Pavao2026fev25_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -46.3006, -0.00099108, Pavao2026fev25_burstcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 29.1329, 0, Pavao2026fev25_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 46.5607, 0.00099108, Pavao2026fev25_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -55.6647, 0, Pavao2026fev25_burstcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -7.80347, 0, Pavao2026fev25_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 40.8382, 0.00099108, Pavao2026fev25_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 41.6185, 0.00198216, Pavao2026fev25_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -46.5607, 0, Pavao2026fev25_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -72.3121, -0.00099108, Pavao2026fev25_burstcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -45.2601, 0.00099108, Pavao2026fev25_burstcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 34.0751, 0, Pavao2026fev25_burstcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -41.8786, 0.00099108, Pavao2026fev25_burstcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 21.0694, 0.00099108, Pavao2026fev25_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 20.289, 0, Pavao2026fev25_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 42.3988, 0.00099108, Pavao2026fev25_burstcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -40.3179, 0, Pavao2026fev25_burstcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -8.3237, -0.00099108, Pavao2026fev25_burstcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 30.6936, -0.00099108, Pavao2026fev25_burstcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, -0.520231, 0.00198216, Pavao2026fev25_burstcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
