# verdadeiro, estimado, distancia, estimulo, filtro
75, 98.2353, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_75.wav, None
-15, 26.7647, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_-15.wav, None
-75, -18.2353, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 17.3529, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -3.23529, 0, Boris2025dez17_chiado_300_3000_silencio_75db_-45.wav, None
-60, -25, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 90.5882, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_45.wav, None
15, 43.5294, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 60.2941, -0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_30.wav, None
0, 19.1176, 0.00197433, Boris2025dez17_chiado_300_3000_silencio_75db_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 68.8235, 0, Boris2025dez17_chiado_300_3000_silencio_75db_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, 17.3529, 0.0029615, Boris2025dez17_chiado_300_3000_silencio_75db_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 61.7647, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_30.wav, None
-75, -9.41176, 0.0029615, Boris2025dez17_chiado_300_3000_silencio_75db_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 54.4118, 0.000987167, Boris2025dez17_chiado_300_3000_silencio_75db_15.wav, None
45, 60.2941, 0, Boris2025dez17_chiado_300_3000_silencio_75db_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
