# verdadeiro, estimado, distancia, estimulo, filtro
0, 39.7797, 0.679563, Sandro2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -26.5639, 0.680556, Sandro2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -46.652, 0.680556, Sandro2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 40.837, 0.680556, Sandro2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 72.5551, 0.680556, Sandro2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 49.2952, 0.679563, Sandro2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 57.7533, 0.679563, Sandro2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -14.9339, 0.420635, Sandro2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, 10.1762, 0.522817, Sandro2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 44.5374, 0.522817, Sandro2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 72.8194, 0.150794, Sandro2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -21.5419, 0.44246, Sandro2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 73.348, 0.199405, Sandro2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 62.511, 0.454365, Sandro2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 45.5947, 0.656746, Sandro2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -29.7357, 0.657738, Sandro2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -15.4626, 0.314484, Sandro2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 28.4141, 0.314484, Sandro2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 21.2775, 0.516865, Sandro2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 52.9956, 0.634921, Sandro2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -14.6696, 0.469246, Sandro2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 77.5771, 0.686508, Sandro2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -36.0793, 0.415675, Sandro2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -43.4802, 0.41369, Sandro2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -17.8414, 0.284722, Sandro2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 90.2643, 0.438492, Sandro2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
