60, 72.82157676348547
-30, -10.829875518672196
50, 67.96680497925311
50, 52.28215767634856
-80, -84.77178423236515
20, -1.8672199170124486
30, 44.81327800829877
-70, -33.23651452282158
10, -19.419087136929463
30, 17.17842323651452
-40, -0.7468879668049766
40, 54.52282157676348
-30, 6.721991701244818
60, 60.87136929460581
10, 5.22821576763485
0, -2.614107883817425
-20, 4.854771784232369
-10, 2.240663900414944
-80, 1.8672199170124486
70, 60.12448132780082
-10, 5.975103734439841
40, 35.850622406639005
-60, 7.468879668049794
-50, 8.589211618257266
-70, 6.721991701244818
-40, -53.02904564315352
0, 5.22821576763485
-50, 10.08298755186722
-20, 8.589211618257266
-60, 8.962655601659748
20, 10.456431535269715
70, 10.456431535269715
