# verdadeiro, estimado, distancia, estimulo, filtro
-75, -52.4348, 0.00098912, Pavao2026fev25blin_burstlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -42, 0.00296736, Pavao2026fev25blin_burstlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -68.3478, 0.00098912, Pavao2026fev25blin_burstlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -42.7826, 0, Pavao2026fev25blin_burstlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 42.2609, 0.00098912, Pavao2026fev25blin_burstlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 6.26087, -0.00098912, Pavao2026fev25blin_burstlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 49.0435, 0.00098912, Pavao2026fev25blin_burstlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -45.913, 0.00098912, Pavao2026fev25blin_burstlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 33.6522, 0.00197824, Pavao2026fev25blin_burstlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 5.21739, 0.00098912, Pavao2026fev25blin_burstlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 7.56522, 0.00197824, Pavao2026fev25blin_burstlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 34.1739, 0, Pavao2026fev25blin_burstlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -40.6957, 0.00098912, Pavao2026fev25blin_burstlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -29.4783, 0.00098912, Pavao2026fev25blin_burstlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, -0.26087, 0.00296736, Pavao2026fev25blin_burstlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 47.4783, 0, Pavao2026fev25blin_burstlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 33.1304, 0.00098912, Pavao2026fev25blin_burstlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -46.9565, 0.00098912, Pavao2026fev25blin_burstlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 29.2174, 0.00197824, Pavao2026fev25blin_burstlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 3.65217, 0.00098912, Pavao2026fev25blin_burstlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -43.5652, 0.00098912, Pavao2026fev25blin_burstlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 32.3478, 0.00098912, Pavao2026fev25blin_burstlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -32.3478, 0, Pavao2026fev25blin_burstlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -53.7391, 0.00098912, Pavao2026fev25blin_burstlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 32.087, 0.00098912, Pavao2026fev25blin_burstlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -42.2609, 0.00197824, Pavao2026fev25blin_burstlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -32.6087, 0.00098912, Pavao2026fev25blin_burstlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 16.6957, 0.00098912, Pavao2026fev25blin_burstlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 31.8261, 0.00098912, Pavao2026fev25blin_burstlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -16.6957, 0.00197824, Pavao2026fev25blin_burstlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 32.6087, 0.00098912, Pavao2026fev25blin_burstlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 8.34783, 0.00098912, Pavao2026fev25blin_burstlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 37.0435, 0.00098912, Pavao2026fev25blin_burstlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 28.1739, 0.00098912, Pavao2026fev25blin_burstlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 48.5217, 0.00098912, Pavao2026fev25blin_burstlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 41.2174, 0, Pavao2026fev25blin_burstlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -42.2609, 0.00098912, Pavao2026fev25blin_burstlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -39.913, 0.00098912, Pavao2026fev25blin_burstlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -67.5652, 0.00098912, Pavao2026fev25blin_burstlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -1.30435, 0.00098912, Pavao2026fev25blin_burstlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 12.7826, 0.00098912, Pavao2026fev25blin_burstlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -13.8261, 0, Pavao2026fev25blin_burstlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -18.7826, 0.00098912, Pavao2026fev25blin_burstlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -25.0435, 0, Pavao2026fev25blin_burstlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -55.0435, 0.00197824, Pavao2026fev25blin_burstlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -34.6957, 0.00098912, Pavao2026fev25blin_burstlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 13.0435, 0.00296736, Pavao2026fev25blin_burstlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -2.08696, 0.00197824, Pavao2026fev25blin_burstlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -14.087, 0.00098912, Pavao2026fev25blin_burstlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -48.5217, 0.00098912, Pavao2026fev25blin_burstlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 3.3913, 0.00197824, Pavao2026fev25blin_burstlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -19.8261, 0, Pavao2026fev25blin_burstlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
