# verdadeiro, estimado, distancia, estimulo
60, 78.1395, 0.530973, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_60.wav
0, 33.7209, 0, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_0.wav
75, 56.5116, -0.00294985, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_75.wav
-90, -78.6047, 0.187807, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_-90.wav
90, 90.6977, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_90.wav
-90, -83.0233, 0.783677, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-90.wav
15, 46.7442, 0.00196657, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_15.wav
-45, -11.3953, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-45.wav
60, 83.2558, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_60.wav
-45, -3.95349, 0.816126, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-45.wav
-45, 20.9302, -0.00294985, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-45.wav
-45, -11.3953, 0.800393, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-45.wav
60, 83.2558, 0.800393, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_60.wav
90, 90.6977, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_90.wav
45, 83.0233, 0.996067, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_45.wav
30, 61.6279, 0.20354, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_30.wav
-45, 2.32558, 0.201573, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_-45.wav
0, 31.8605, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_0.wav
-90, -78.3721, 0.841691, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-90.wav
90, 33.0233, 0.00196657, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_90.wav
30, 68.1395, 0, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_30.wav
90, 94.6512, 0.133727, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_90.wav
-90, -83.0233, 0.99705, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_-90.wav
90, 46.2791, -0.00196657, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_90.wav
45, 85.3488, 0.308751, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_45.wav
0, 33.9535, 1, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_0.wav
15, 54.186, 1, Tomas_azim_multiplostons_01nov2023_itld_rev_multiplostons_15.wav
-30, 19.7674, 0.910521, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_-30.wav
15, 58.3721, 0.567355, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_15.wav
15, 58.3721, 0.540806, Tomas_azim_multiplostons_01nov2023_itld_multiplostons_15.wav
60, 87.4419, 0.829892, Tomas_azim_multiplostons_01nov2023_recording_multiplostons_60.wav
45, 61.8605, 0.155359, Tomas_azim_multiplostons_01nov2023_itd_multiplostons_45.wav
-60, -31.6279, 0.761062, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-60.wav
-90, -78.8372, 0.765978, Tomas_azim_multiplostons_01nov2023_itld_espectro_rev_multiplostons_-90.wav
-30, 34.186, -0.00589971, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_-30.wav
45, 49.0698, -0.00589971, Tomas_azim_multiplostons_01nov2023_ild_multiplostons_45.wav
-90, -78.6047, 0.19174, Tomas_azim_multiplostons_01nov2023_itld_espectro_multiplostons_-90.wav
