# verdadeiro, estimado, distancia, estimulo, filtro
-75, -42.8571, 0, Boris2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 45, 0.00099108, Boris2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 44.1964, -0.00099108, Boris2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 20.8929, 0, Boris2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 55.1786, -0.00099108, Boris2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 89.7321, 0, Boris2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -14.1964, -0.00099108, Boris2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -20.8929, -0.00099108, Boris2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 9.64286, 0.00099108, Boris2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 53.8393, 0, Boris2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 64.5536, 0, Boris2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 39.9107, -0.00099108, Boris2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 39.9107, 0, Boris2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -18.2143, 0, Boris2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 39.6429, -0.00099108, Boris2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 13.125, 0, Boris2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 50.3571, -0.00198216, Boris2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -23.3036, -0.00198216, Boris2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 64.5536, -0.00198216, Boris2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -1.875, 0, Boris2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -2.14286, -0.00099108, Boris2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
