# verdadeiro, estimado, distancia, estimulo
-60, -96.8451, 0.754438, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-60.wav
10, -10.6479, 0.812623, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_10.wav
-40, -43.6056, 0.721893, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_-40.wav
-10, -78.338, 0.719921, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-10.wav
10, 34.4789, 0.593688, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_10.wav
80, 58.0563, 0.983235, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_80.wav
20, 31.4366, 0.599606, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_20.wav
-70, -105.465, 0.745562, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-70.wav
70, 55.5211, 0.968442, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_70.wav
20, 34.2254, 0.689349, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_20.wav
-60, -53.493, 0.68146, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-60.wav
-50, -71.493, 0.829389, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-50.wav
30, -1.01408, 0.493097, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_30.wav
0, 15.4648, 0.31854, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_0.wav
0, -5.57746, 0.281065, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_0.wav
-60, -89.7465, 0.627219, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-60.wav
70, -16.4789, 0.586785, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_70.wav
-80, -80.3662, 0.462525, Mamedio_azim_beep500Hz_26out2023_itld_beep500Hz_silencio_-80.wav
30, 36.7606, 0.62426, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_30.wav
-80, -101.155, 0.816568, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_-80.wav
0, -55.7746, 0.922091, Mamedio_azim_beep500Hz_26out2023_beep500Hz_silencio_0.wav
30, 41.831, 0.987179, Mamedio_azim_beep500Hz_26out2023_itld_rev_beep500Hz_silencio_30.wav
20, 2.02817, 0.680473, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_20.wav
-60, -85.9437, 0.415187, Mamedio_azim_beep500Hz_26out2023_itd_beep500Hz_silencio_-60.wav
10, 53.493, 0.236686, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_10.wav
-10, -84.4225, 0.386588, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-10.wav
-40, -19.0141, 0.306706, Mamedio_azim_beep500Hz_26out2023_ild_beep500Hz_silencio_-40.wav
