# verdadeiro, estimado, distancia, estimulo, filtro
0, 21.2727, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_0.wav, None
0, -15.7343, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 50.979, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 45.6923, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_45.wav, None
30, 47.2028, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -10.951, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_-30.wav, None
15, 33.6084, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_15.wav, None
-45, -42.1678, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 59.5385, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_60.wav, None
-45, -14.4755, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_-45.wav, None
-30, -32.8531, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 34.3636, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_75.wav, None
-15, -4.15385, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -35.1189, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_-45.wav, None
-90, -68.3497, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, -26.5594, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -35.1189, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -64.3217, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_-90.wav, None
-75, -65.5804, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 32.0979, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 52.2378, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 31.0909, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 67.0909, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_30.wav, None
75, 86.7273, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -26.5594, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_-60.wav, None
75, 26.8112, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_75.wav, None
-60, -31.5944, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -46.1958, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -27.8182, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-15.wav, None
75, 40.4056, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 20.014, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_0.wav, None
90, 50.4755, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_90.wav, None
45, 29.8322, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 59.5385, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_30.wav, None
60, 45.4406, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -15.7343, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -36.8811, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -29.0769, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_-30.wav, None
0, 19.7622, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_0.wav, None
60, 51.986, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 52.7413, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -18.2517, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 41.9161, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_45.wav, None
-75, -24.042, -0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_-75.wav, None
-75, -48.965, -0.00197044, Pavao2025dez17_chiado_300_3000_silencio_75db_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 28.0699, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_60.wav, None
90, 49.4685, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 16.7413, 0.000985222, Pavao2025dez17_chiado_300_3000_silencio_75db_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -20.7692, 0, Pavao2025dez17_chiado_300_3000_silencio_75db_-60.wav, None
