# verdadeiro, estimado, distancia, estimulo, filtro
60, 89.2082, -0.00198216, Gabriel2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -89.4721, -0.00099108, Gabriel2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -38.2698, -0.00099108, Gabriel2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -10.2933, -0.00297324, Gabriel2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -34.8387, -0.00297324, Gabriel2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 51.7302, -0.00198216, Gabriel2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 57.0088, -0.00198216, Gabriel2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, 11.6129, -0.00198216, Gabriel2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -49.6188, -0.00297324, Gabriel2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -19.7947, -0.00099108, Gabriel2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 68.3578, -0.00297324, Gabriel2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 68.3578, -0.00198216, Gabriel2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 45.9238, -0.00198216, Gabriel2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 88.6804, -0.00198216, Gabriel2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 61.4956, -0.00198216, Gabriel2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 47.5073, 0, Gabriel2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -16.0997, 0, Gabriel2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -68.3578, -0.00099108, Gabriel2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 53.8416, 0, Gabriel2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -41.437, -0.00099108, Gabriel2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 43.0205, -0.00297324, Gabriel2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 70.2053, -0.00099108, Gabriel2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 44.868, 0, Gabriel2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -8.70968, -0.00099108, Gabriel2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 62.0235, -0.00297324, Gabriel2026fev25clin_contlin_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 89.4721, -0.00297324, Gabriel2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 88.9443, -0.00198216, Gabriel2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -26.9208, -0.00198216, Gabriel2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -62.5513, -0.00099108, Gabriel2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -82.61, 0, Gabriel2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -1.31965, -0.00099108, Gabriel2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -20.3226, -0.00099108, Gabriel2026fev25clin_contlin_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -8.18182, -0.00297324, Gabriel2026fev25clin_contlin_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -45.3959, -0.00099108, Gabriel2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 88.1525, 0, Gabriel2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -66.5103, -0.00297324, Gabriel2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 90.2639, -0.00099108, Gabriel2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -55.1613, -0.00297324, Gabriel2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 63.0792, -0.00198216, Gabriel2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 62.5513, -0.00099108, Gabriel2026fev25clin_contlin_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 42.4927, -0.00297324, Gabriel2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 79.4428, -0.00198216, Gabriel2026fev25clin_contlin_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 57.8006, -0.00099108, Gabriel2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -50.4106, 0, Gabriel2026fev25clin_contlin_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -90, -0.00099108, Gabriel2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -51.7302, -0.00099108, Gabriel2026fev25clin_contlin_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 90.2639, -0.00198216, Gabriel2026fev25clin_contlin_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 60.9677, -0.00198216, Gabriel2026fev25clin_contlin_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 46.4516, -0.00099108, Gabriel2026fev25clin_contlin_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -56.217, -0.00198216, Gabriel2026fev25clin_contlin_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 89.4721, 0, Gabriel2026fev25clin_contlin_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -49.3548, -0.00099108, Gabriel2026fev25clin_contlin_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
