# verdadeiro, estimado, distancia, estimulo
10, 84.3989, 0.462292, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_10.wav
-60, -73.9604, 0.595495, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-60.wav
-20, -66.0679, 0.422135, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-20.wav
20, 79.3069, 0.606268, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_20.wav
30, 79.8161, 0.415279, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_30.wav
80, 93.5644, 0.255632, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_80.wav
-80, -75.488, 0.211557, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-80.wav
70, 93.0552, 0.70617, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_70.wav
-50, -77.0156, 0.705191, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-50.wav
-30, -2.92786, 0.749265, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-30.wav
30, 66.3225, 0.428991, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_30.wav
-20, -6.49222, 0.37904, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-20.wav
-30, 31.4427, 0.428012, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-30.wav
-20, 8.529, 0.00587659, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-20.wav
70, 33.2249, 0.00587659, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_70.wav
-20, 36.5347, 0.093046, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-20.wav
10, 78.7977, 0.481881, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_10.wav
-20, -21.768, 0.572968, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-20.wav
-70, -69.3777, 0.680705, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-70.wav
10, 19.4767, 0.5857, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_10.wav
-80, -66.0679, 0.461312, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-80.wav
-50, -78.0339, 0.289912, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-50.wav
60, 81.0891, 0.399608, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_60.wav
30, 80.8345, 0.363369, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_30.wav
60, 89.7454, 0.32713, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_60.wav
40, 90, 0.474045, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_40.wav
10, 89.7454, 0.475024, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_10.wav
60, 90, 0.673849, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_60.wav
50, 90, 0.370225, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_50.wav
70, 89.7454, 0.280118, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_70.wav
60, 90, 0.210578, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_60.wav
-10, 9.03819, 0.415279, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-10.wav
50, 50.7921, 0.481881, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_50.wav
-40, -66.5771, 0.643487, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-40.wav
-40, -71.1598, 0.666014, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-40.wav
70, 87.7086, 0.454456, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_70.wav
40, 63.5219, 0.524976, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_40.wav
10, 89.7454, 0.29285, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_10.wav
0, 61.4851, 0.523017, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_0.wav
-50, -77.0156, 0.193928, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-50.wav
-40, -45.4455, 0.122429, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-40.wav
10, 70.396, 0.079334, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_10.wav
-60, -75.7426, 0.62096, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-60.wav
-60, -75.9972, 0.300686, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-60.wav
60, 46.9731, 0.366308, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_60.wav
-80, 28.8967, 0.544564, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-80.wav
-30, 13.3663, 0.169442, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-30.wav
30, 17.9491, 0.170421, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_30.wav
10, 93.819, 0.411361, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_10.wav
30, 37.8076, 0.595495, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_30.wav
10, 63.2673, 0.562194, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_10.wav
10, 84.9081, 0.818805, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_10.wav
80, 89.7454, 0.418217, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_80.wav
30, 89.4908, 0.0783546, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_30.wav
20, 89.4908, 0.100881, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_20.wav
60, 89.7454, 0.380999, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_60.wav
-30, 15.4031, 0.2762, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_-30.wav
80, 60.4668, 0.27522, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_80.wav
70, 73.4512, 0.283056, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_70.wav
70, 51.3013, 0.218413, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_70.wav
10, 78.2885, 0.170421, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_10.wav
-60, 13.8755, 0.301665, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-60.wav
-80, 38.0622, 0.220372, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-80.wav
80, 72.942, 0.407444, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_80.wav
30, 36.2801, 0.322233, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_30.wav
-60, -63.2673, 0.476004, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_-60.wav
0, 13.6209, 0.476004, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_0.wav
-80, -61.4851, 0.247796, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-80.wav
20, 90.7638, 0.39569, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_20.wav
-50, 59.1938, 0.496572, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_-50.wav
80, 79.3069, 0.381978, BiancaNegri_azim_beep250Hz_26out2023_ild_beep500Hz_silencio_80.wav
-80, -70.9052, 0.474045, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-80.wav
-10, -12.3479, 0.788443, BiancaNegri_azim_beep250Hz_26out2023_itld_beep500Hz_silencio_-10.wav
50, 82.6167, 1, BiancaNegri_azim_beep250Hz_26out2023_itld_rev_beep500Hz_silencio_50.wav
0, 48.7553, 0.843291, BiancaNegri_azim_beep250Hz_26out2023_itd_beep500Hz_silencio_0.wav
-70, -76.5064, 0.554358, BiancaNegri_azim_beep250Hz_26out2023_beep500Hz_silencio_-70.wav
