# verdadeiro, estimado, distancia, estimulo, filtro
-30, -15.693, -0.00099108, Boris2026fev25ccos_contcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 17.5708, 0, Boris2026fev25ccos_contcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, -1.47541, 0, Boris2026fev25ccos_contcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -37.69, 0.00099108, Boris2026fev25ccos_contcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
30, 26.155, 0.00099108, Boris2026fev25ccos_contcos_30.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 82.4888, 0, Boris2026fev25ccos_contcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
45, 61.8331, 0.00099108, Boris2026fev25ccos_contcos_45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -31.5201, 0, Boris2026fev25ccos_contcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -64.7839, 0, Boris2026fev25ccos_contcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 89.7317, 0, Boris2026fev25ccos_contcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-75, -40.3726, 0, Boris2026fev25ccos_contcos_-75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -15.9613, 0, Boris2026fev25ccos_contcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-15, -0.402385, -0.00099108, Boris2026fev25ccos_contcos_-15.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 37.1535, -0.00198216, Boris2026fev25ccos_contcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -21.0581, 0, Boris2026fev25ccos_contcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
15, 15.4247, 0, Boris2026fev25ccos_contcos_15.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 69.076, 0.00099108, Boris2026fev25ccos_contcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
60, 79.0015, 0.00099108, Boris2026fev25ccos_contcos_60.wav, ../filtro_equalizacao_hd_mic_ind.wav
0, 44.1282, -0.00099108, Boris2026fev25ccos_contcos_0.wav, ../filtro_equalizacao_hd_mic_ind.wav
-30, -17.0343, -0.00198216, Boris2026fev25ccos_contcos_-30.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 73.9046, 0, Boris2026fev25ccos_contcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -63.4426, 0, Boris2026fev25ccos_contcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -63.7109, 0, Boris2026fev25ccos_contcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-45, -45.2012, -0.00099108, Boris2026fev25ccos_contcos_-45.wav, ../filtro_equalizacao_hd_mic_ind.wav
90, 69.076, 0, Boris2026fev25ccos_contcos_90.wav, ../filtro_equalizacao_hd_mic_ind.wav
75, 86.5127, 0.00099108, Boris2026fev25ccos_contcos_75.wav, ../filtro_equalizacao_hd_mic_ind.wav
-60, -30.7154, 0, Boris2026fev25ccos_contcos_-60.wav, ../filtro_equalizacao_hd_mic_ind.wav
-90, -47.079, -0.00099108, Boris2026fev25ccos_contcos_-90.wav, ../filtro_equalizacao_hd_mic_ind.wav
